item_id,transaction_id,product_id,quantity,unit_price_at_sale,discount_applied
I0037453,T007100,P018,1,56.99,0.0
I0037454,T007100,P002,1,37.99,0.0
I0037455,T007101,P010,1,16.99,0.0
I0037456,T007101,P019,1,94.99,0.0
I0037457,T007101,P013,1,79.99,0.0
I0037458,T007102,P014,1,41.99,0.0
I0037459,T007102,P028,1,56.99,0.0
I0037460,T007102,P031,1,41.99,0.0
I0037461,T007103,P009,1,32.99,0.0
I0037462,T007103,P027,1,99.99,0.0
I0037463,T007103,P023,1,22.99,0.0
I0037464,T007103,P006,1,21.99,0.0
I0037465,T007103,P012,2,54.99,0.0
I0037466,T007103,P004,1,54.99,0.0
I0037467,T007103,P010,1,16.99,0.0
I0037468,T007104,P021,1,47.99,0.0
I0037469,T007104,P036,1,56.99,0.0
I0037470,T007104,P028,1,56.99,0.0
I0037471,T007104,P013,1,79.99,0.0
I0037472,T007104,P001,1,39.99,0.0
I0037473,T007104,P023,1,22.99,0.0
I0037474,T007104,P045,1,119.99,0.0
I0037475,T007105,P018,1,56.99,0.0
I0037476,T007105,P033,1,64.99,0.0
I0037477,T007105,P023,1,22.99,0.0
I0037478,T007105,P021,1,47.99,0.0
I0037479,T007106,P045,1,119.99,0.0
I0037480,T007106,P044,1,39.99,0.0
I0037481,T007106,P005,1,52.99,0.0
I0037482,T007106,P031,1,41.99,0.0
I0037483,T007106,P012,1,54.99,0.0
I0037484,T007106,P039,1,209.99,0.0
I0037485,T007106,P016,1,32.99,0.0
I0037486,T007106,P020,1,26.99,0.0
I0037487,T007107,P039,1,209.99,0.0
I0037488,T007107,P015,1,19.99,0.0
I0037489,T007107,P008,1,17.99,0.0
I0037490,T007107,P006,1,21.99,0.0
I0037491,T007107,P018,1,56.99,0.0
I0037492,T007107,P043,1,59.99,0.0
I0037493,T007107,P038,1,51.99,0.0
I0037494,T007107,P014,1,41.99,0.0
I0037495,T007107,P017,1,42.99,0.0
I0037496,T007107,P030,1,139.99,0.0
I0037497,T007107,P021,1,47.99,0.0
I0037498,T007107,P037,1,62.99,0.0
I0037499,T007107,P046,1,64.99,0.0
I0037500,T007108,P028,1,56.99,0.0
I0037501,T007108,P046,1,64.99,0.0
I0037502,T007108,P017,1,42.99,0.0
I0037503,T007109,P022,1,18.99,0.0
I0037504,T007109,P002,1,37.99,0.0
I0037505,T007109,P029,1,79.99,0.0
I0037506,T007109,P047,1,149.99,0.0
I0037507,T007109,P009,1,32.99,0.0
I0037508,T007110,P009,1,32.99,0.0
I0037509,T007110,P017,1,42.99,0.0
I0037510,T007110,P010,1,16.99,0.0
I0037511,T007110,P045,1,119.99,0.0
I0037512,T007110,P040,2,41.99,0.0
I0037513,T007110,P032,1,32.99,0.0
I0037514,T007110,P022,1,18.99,0.0
I0037515,T007110,P007,1,18.99,0.0
I0037516,T007111,P011,1,109.99,0.0
I0037517,T007111,P027,1,99.99,0.0
I0037518,T007111,P029,1,79.99,0.0
I0037519,T007111,P031,1,41.99,0.0
I0037520,T007111,P005,1,52.99,0.0
I0037521,T007112,P025,1,41.99,0.0
I0037522,T007112,P001,1,39.99,0.0
I0037523,T007112,P014,1,41.99,0.0
I0037524,T007112,P027,1,99.99,0.0
I0037525,T007112,P030,1,139.99,0.0
I0037526,T007113,P030,1,139.99,0.0
I0037527,T007113,P014,2,41.99,0.0
I0037528,T007113,P021,1,47.99,0.0
I0037529,T007113,P009,1,32.99,0.0
I0037530,T007113,P012,1,54.99,0.0
I0037531,T007113,P031,1,41.99,0.0
I0037532,T007113,P039,1,209.99,0.0
I0037533,T007113,P006,1,21.99,0.0
I0037534,T007113,P008,1,17.99,0.0
I0037535,T007113,P027,1,99.99,0.0
I0037536,T007114,P013,1,79.99,0.0
I0037537,T007114,P012,1,54.99,0.0
I0037538,T007115,P021,1,47.99,0.0
I0037539,T007115,P020,1,26.99,0.0
I0037540,T007115,P023,2,22.99,0.0
I0037541,T007115,P007,1,18.99,0.0
I0037542,T007116,P016,2,32.99,0.0
I0037543,T007116,P037,2,62.99,0.0
I0037544,T007116,P023,1,22.99,0.0
I0037545,T007116,P021,1,47.99,0.0
I0037546,T007116,P028,1,56.99,0.0
I0037547,T007116,P009,3,32.99,0.0
I0037548,T007116,P007,1,18.99,0.0
I0037549,T007116,P035,1,14.99,0.0
I0037550,T007116,P013,1,79.99,0.0
I0037551,T007116,P012,1,54.99,0.0
I0037552,T007117,P014,1,41.99,0.0
I0037553,T007117,P017,1,42.99,0.0
I0037554,T007117,P023,1,22.99,0.0
I0037555,T007117,P003,1,74.99,0.0
I0037556,T007117,P007,1,18.99,0.0
I0037557,T007117,P006,1,21.99,0.0
I0037558,T007117,P009,1,32.99,0.0
I0037559,T007117,P022,1,18.99,0.0
I0037560,T007118,P029,1,79.99,0.0
I0037561,T007118,P031,1,41.99,0.0
I0037562,T007118,P003,1,74.99,0.0
I0037563,T007118,P015,1,19.99,0.0
I0037564,T007118,P022,1,18.99,0.0
I0037565,T007119,P022,1,18.99,0.0
I0037566,T007119,P045,1,119.99,0.0
I0037567,T007119,P033,1,64.99,0.0
I0037568,T007119,P010,1,16.99,0.0
I0037569,T007119,P018,1,56.99,0.0
I0037570,T007119,P032,1,32.99,0.0
I0037571,T007120,P001,1,39.99,0.0
I0037572,T007120,P030,2,139.99,0.0
I0037573,T007120,P008,1,17.99,0.0
I0037574,T007120,P027,1,99.99,0.0
I0037575,T007120,P011,1,109.99,0.0
I0037576,T007121,P011,1,109.99,0.0
I0037577,T007121,P020,1,26.99,0.0
I0037578,T007121,P016,1,32.99,0.0
I0037579,T007121,P046,1,64.99,0.0
I0037580,T007122,P045,1,119.99,0.0
I0037581,T007122,P009,1,32.99,0.0
I0037582,T007122,P030,1,139.99,0.0
I0037583,T007122,P032,1,32.99,0.0
I0037584,T007122,P031,1,41.99,0.0
I0037585,T007123,P003,2,74.99,0.0
I0037586,T007123,P031,1,41.99,0.0
I0037587,T007123,P010,1,16.99,0.0
I0037588,T007123,P006,1,21.99,0.0
I0037589,T007124,P004,1,54.99,0.0
I0037590,T007124,P002,1,37.99,0.0
I0037591,T007124,P011,1,109.99,0.0
I0037592,T007124,P029,1,79.99,0.0
I0037593,T007124,P046,1,64.99,0.0
I0037594,T007124,P043,1,59.99,0.0
I0037595,T007124,P016,1,32.99,0.0
I0037596,T007124,P013,1,79.99,0.0
I0037597,T007125,P008,1,17.99,0.0
I0037598,T007125,P010,1,16.99,0.0
I0037599,T007125,P009,1,32.99,0.0
I0037600,T007125,P005,1,52.99,0.0
I0037601,T007125,P039,1,209.99,0.0
I0037602,T007126,P005,1,52.99,0.0
I0037603,T007126,P014,1,41.99,0.0
I0037604,T007126,P008,1,17.99,0.0
I0037605,T007126,P020,1,26.99,0.0
I0037606,T007126,P001,1,39.99,0.0
I0037607,T007126,P016,1,32.99,0.0
I0037608,T007126,P048,1,39.99,0.0
I0037609,T007127,P032,1,32.99,0.0
I0037610,T007127,P009,1,32.99,0.0
I0037611,T007127,P012,1,54.99,0.0
I0037612,T007128,P005,2,52.99,0.0
I0037613,T007128,P006,1,21.99,0.0
I0037614,T007128,P007,1,18.99,0.0
I0037615,T007128,P034,1,21.99,0.0
I0037616,T007128,P003,1,74.99,0.0
I0037617,T007128,P019,1,94.99,0.0
I0037618,T007128,P008,1,17.99,0.0
I0037619,T007128,P009,1,32.99,0.0
I0037620,T007128,P036,1,56.99,0.0
I0037621,T007129,P031,1,41.99,0.0
I0037622,T007129,P019,2,94.99,0.0
I0037623,T007129,P036,1,56.99,0.0
I0037624,T007129,P013,1,79.99,0.0
I0037625,T007129,P003,1,74.99,0.0
I0037626,T007130,P023,1,22.99,0.0
I0037627,T007130,P021,1,47.99,0.0
I0037628,T007130,P009,2,32.99,0.0
I0037629,T007130,P031,1,41.99,0.0
I0037630,T007131,P019,2,94.99,0.0
I0037631,T007131,P040,1,41.99,0.0
I0037632,T007131,P024,1,32.99,0.0
I0037633,T007131,P047,1,149.99,0.0
I0037634,T007131,P034,1,21.99,0.0
I0037635,T007132,P016,1,32.99,0.0
I0037636,T007132,P048,2,39.99,0.0
I0037637,T007133,P021,2,47.99,0.0
I0037638,T007133,P037,1,62.99,0.0
I0037639,T007133,P042,1,79.99,0.0
I0037640,T007133,P019,2,94.99,0.0
I0037641,T007133,P020,1,26.99,0.0
I0037642,T007133,P031,1,41.99,0.0
I0037643,T007133,P047,1,149.99,0.0
I0037644,T007133,P029,1,79.99,0.0
I0037645,T007133,P002,1,37.99,0.0
I0037646,T007134,P029,1,79.99,0.0
I0037647,T007135,P002,2,37.99,0.0
I0037648,T007135,P023,1,22.99,0.0
I0037649,T007135,P015,1,19.99,0.0
I0037650,T007135,P041,1,51.99,0.0
I0037651,T007135,P026,1,94.99,0.0
I0037652,T007135,P027,1,99.99,0.0
I0037653,T007135,P021,1,47.99,0.0
I0037654,T007135,P044,2,39.99,0.0
I0037655,T007136,P009,1,32.99,0.0
I0037656,T007136,P026,1,94.99,0.0
I0037657,T007136,P020,1,26.99,0.0
I0037658,T007136,P027,1,99.99,0.0
I0037659,T007137,P030,2,139.99,0.0
I0037660,T007137,P020,1,26.99,0.0
I0037661,T007137,P029,1,79.99,0.0
I0037662,T007137,P028,1,56.99,0.0
I0037663,T007138,P020,1,26.99,0.0
I0037664,T007138,P007,1,18.99,0.0
I0037665,T007138,P023,1,22.99,0.0
I0037666,T007138,P047,1,149.99,0.0
I0037667,T007138,P025,1,41.99,0.0
I0037668,T007138,P017,1,42.99,0.0
I0037669,T007139,P016,2,32.99,0.0
I0037670,T007139,P019,1,94.99,0.0
I0037671,T007139,P013,1,79.99,0.0
I0037672,T007139,P047,1,149.99,0.0
I0037673,T007139,P011,1,109.99,0.0
I0037674,T007139,P005,1,52.99,0.0
I0037675,T007140,P036,1,56.99,0.0
I0037676,T007140,P046,1,64.99,0.0
I0037677,T007140,P020,1,26.99,0.0
I0037678,T007140,P033,1,64.99,0.0
I0037679,T007140,P023,1,22.99,0.0
I0037680,T007140,P022,1,18.99,0.0
I0037681,T007140,P007,1,18.99,0.0
I0037682,T007140,P010,1,16.99,0.0
I0037683,T007140,P005,1,52.99,0.0
I0037684,T007141,P007,1,18.99,0.0
I0037685,T007141,P048,1,39.99,0.0
I0037686,T007141,P025,1,41.99,0.0
I0037687,T007142,P037,1,62.99,0.0
I0037688,T007143,P015,1,19.99,0.0
I0037689,T007143,P036,1,56.99,0.0
I0037690,T007144,P029,1,79.99,0.0
I0037691,T007144,P048,1,39.99,0.0
I0037692,T007144,P022,1,18.99,0.0
I0037693,T007144,P039,1,209.99,0.0
I0037694,T007145,P010,1,16.99,0.0
I0037695,T007145,P002,1,37.99,0.0
I0037696,T007145,P034,1,21.99,0.0
I0037697,T007146,P013,1,79.99,0.0
I0037698,T007146,P026,1,94.99,0.0
I0037699,T007147,P004,1,54.99,0.0
I0037700,T007147,P002,1,37.99,0.0
I0037701,T007147,P003,1,74.99,0.0
I0037702,T007147,P010,1,16.99,0.0
I0037703,T007148,P048,1,39.99,0.0
I0037704,T007148,P005,1,52.99,0.0
I0037705,T007148,P022,2,18.99,0.0
I0037706,T007148,P034,1,21.99,0.0
I0037707,T007148,P033,1,64.99,0.0
I0037708,T007148,P025,1,41.99,0.0
I0037709,T007148,P016,1,32.99,0.0
I0037710,T007148,P031,1,41.99,0.0
I0037711,T007148,P017,1,42.99,0.0
I0037712,T007148,P021,1,47.99,0.0
I0037713,T007148,P030,1,139.99,0.0
I0037714,T007148,P032,1,32.99,0.0
I0037715,T007149,P003,1,74.99,0.0
I0037716,T007149,P015,1,19.99,0.0
I0037717,T007149,P014,1,41.99,0.0
I0037718,T007150,P045,2,119.99,0.0
I0037719,T007150,P028,1,56.99,0.0
I0037720,T007150,P047,1,149.99,0.0
I0037721,T007150,P031,1,41.99,0.0
I0037722,T007150,P026,1,94.99,0.0
I0037723,T007150,P007,1,18.99,0.0
I0037724,T007150,P001,1,39.99,0.0
I0037725,T007150,P016,1,32.99,0.0
I0037726,T007150,P008,1,17.99,0.0
I0037727,T007150,P010,1,16.99,0.0
I0037728,T007151,P001,2,39.99,0.0
I0037729,T007151,P012,1,54.99,0.0
I0037730,T007151,P023,1,22.99,0.0
I0037731,T007151,P007,1,18.99,0.0
I0037732,T007151,P030,1,139.99,0.0
I0037733,T007151,P045,1,119.99,0.0
I0037734,T007151,P020,1,26.99,0.0
I0037735,T007151,P010,1,16.99,0.0
I0037736,T007151,P024,1,32.99,0.0
I0037737,T007151,P014,1,41.99,0.0
I0037738,T007151,P006,1,21.99,0.0
I0037739,T007151,P025,1,41.99,0.0
I0037740,T007152,P046,1,64.99,0.0
I0037741,T007152,P005,1,52.99,0.0
I0037742,T007153,P026,1,94.99,0.0
I0037743,T007153,P048,1,39.99,0.0
I0037744,T007153,P037,1,62.99,0.0
I0037745,T007153,P001,1,39.99,0.0
I0037746,T007154,P047,1,149.99,0.0
I0037747,T007154,P027,1,99.99,0.0
I0037748,T007154,P015,2,19.99,0.0
I0037749,T007155,P021,1,47.99,0.0
I0037750,T007156,P021,1,47.99,0.0
I0037751,T007156,P048,1,39.99,0.0
I0037752,T007156,P030,1,139.99,0.0
I0037753,T007156,P018,1,56.99,0.0
I0037754,T007156,P017,1,42.99,0.0
I0037755,T007156,P001,1,39.99,0.0
I0037756,T007157,P001,1,39.99,0.0
I0037757,T007157,P008,1,17.99,0.0
I0037758,T007157,P045,1,119.99,0.0
I0037759,T007157,P046,1,64.99,0.0
I0037760,T007158,P005,1,52.99,0.0
I0037761,T007158,P003,1,74.99,0.0
I0037762,T007158,P014,1,41.99,0.0
I0037763,T007158,P021,2,47.99,0.0
I0037764,T007158,P025,1,41.99,0.0
I0037765,T007158,P017,1,42.99,0.0
I0037766,T007158,P028,2,56.99,0.0
I0037767,T007158,P013,1,79.99,0.0
I0037768,T007158,P012,1,54.99,0.0
I0037769,T007159,P028,1,56.99,0.0
I0037770,T007159,P022,1,18.99,0.0
I0037771,T007159,P042,1,79.99,0.0
I0037772,T007159,P030,1,139.99,0.0
I0037773,T007160,P041,1,51.99,0.0
I0037774,T007160,P020,1,26.99,0.0
I0037775,T007160,P018,1,56.99,0.0
I0037776,T007160,P005,1,52.99,0.0
I0037777,T007161,P025,1,41.99,0.0
I0037778,T007161,P039,1,209.99,0.0
I0037779,T007161,P038,1,51.99,0.0
I0037780,T007161,P020,1,26.99,0.0
I0037781,T007161,P011,1,109.99,0.0
I0037782,T007161,P045,1,119.99,0.0
I0037783,T007162,P013,1,79.99,0.0
I0037784,T007162,P033,1,64.99,0.0
I0037785,T007162,P026,1,94.99,0.0
I0037786,T007163,P021,1,47.99,0.0
I0037787,T007163,P033,1,64.99,0.0
I0037788,T007163,P048,1,39.99,0.0
I0037789,T007164,P003,1,74.99,0.0
I0037790,T007164,P048,1,39.99,0.0
I0037791,T007164,P023,1,22.99,0.0
I0037792,T007165,P004,1,54.99,0.0
I0037793,T007165,P007,1,18.99,0.0
I0037794,T007165,P045,1,119.99,0.0
I0037795,T007165,P017,1,42.99,0.0
I0037796,T007165,P048,1,39.99,0.0
I0037797,T007165,P031,1,41.99,0.0
I0037798,T007166,P001,1,39.99,0.0
I0037799,T007166,P010,1,16.99,0.0
I0037800,T007166,P048,1,39.99,0.0
I0037801,T007166,P026,1,94.99,0.0
I0037802,T007166,P015,1,19.99,0.0
I0037803,T007166,P039,1,209.99,0.0
I0037804,T007167,P004,1,54.99,0.0
I0037805,T007167,P001,1,39.99,0.0
I0037806,T007167,P005,1,52.99,0.0
I0037807,T007167,P030,1,139.99,0.0
I0037808,T007168,P004,1,54.99,0.0
I0037809,T007168,P011,1,109.99,0.0
I0037810,T007168,P022,1,18.99,0.0
I0037811,T007168,P012,1,54.99,0.0
I0037812,T007168,P034,1,21.99,0.0
I0037813,T007169,P010,1,16.99,0.0
I0037814,T007169,P011,1,109.99,0.0
I0037815,T007169,P037,1,62.99,0.0
I0037816,T007169,P046,1,64.99,0.0
I0037817,T007170,P010,1,16.99,0.0
I0037818,T007170,P025,1,41.99,0.0
I0037819,T007170,P026,1,94.99,0.0
I0037820,T007171,P019,1,94.99,0.0
I0037821,T007171,P008,1,17.99,0.0
I0037822,T007171,P023,1,22.99,0.0
I0037823,T007171,P006,1,21.99,0.0
I0037824,T007171,P032,1,32.99,0.0
I0037825,T007171,P026,1,94.99,0.0
I0037826,T007172,P011,1,109.99,0.0
I0037827,T007172,P006,1,21.99,0.0
I0037828,T007172,P002,1,37.99,0.0
I0037829,T007172,P015,1,19.99,0.0
I0037830,T007172,P013,1,79.99,0.0
I0037831,T007172,P017,1,42.99,0.0
I0037832,T007172,P045,1,119.99,0.0
I0037833,T007173,P008,1,17.99,0.0
I0037834,T007173,P010,1,16.99,0.0
I0037835,T007173,P011,1,109.99,0.0
I0037836,T007173,P021,1,47.99,0.0
I0037837,T007174,P006,2,21.99,0.0
I0037838,T007174,P013,1,79.99,0.0
I0037839,T007174,P011,1,109.99,0.0
I0037840,T007174,P002,1,37.99,0.0
I0037841,T007174,P047,1,149.99,0.0
I0037842,T007174,P030,1,139.99,0.0
I0037843,T007174,P036,1,56.99,0.0
I0037844,T007175,P008,1,17.99,0.0
I0037845,T007175,P019,2,94.99,0.0
I0037846,T007175,P023,2,22.99,0.0
I0037847,T007175,P014,1,41.99,0.0
I0037848,T007175,P018,1,56.99,0.0
I0037849,T007175,P042,1,79.99,0.0
I0037850,T007175,P009,1,32.99,0.0
I0037851,T007175,P004,1,54.99,0.0
I0037852,T007175,P030,1,139.99,0.0
I0037853,T007176,P045,1,119.99,0.0
I0037854,T007176,P022,1,18.99,0.0
I0037855,T007176,P037,1,62.99,0.0
I0037856,T007176,P006,1,21.99,0.0
I0037857,T007177,P046,1,64.99,0.0
I0037858,T007177,P026,1,94.99,0.0
I0037859,T007177,P047,1,149.99,0.0
I0037860,T007177,P001,1,39.99,0.0
I0037861,T007177,P004,1,54.99,0.0
I0037862,T007178,P041,1,51.99,0.0
I0037863,T007178,P004,1,54.99,0.0
I0037864,T007178,P016,1,32.99,0.0
I0037865,T007178,P017,1,42.99,0.0
I0037866,T007178,P008,1,17.99,0.0
I0037867,T007178,P046,1,64.99,0.0
I0037868,T007179,P023,1,22.99,0.0
I0037869,T007179,P021,1,47.99,0.0
I0037870,T007179,P018,1,56.99,0.0
I0037871,T007179,P031,1,41.99,0.0
I0037872,T007179,P029,1,79.99,0.0
I0037873,T007179,P017,1,42.99,0.0
I0037874,T007180,P018,1,56.99,0.0
I0037875,T007180,P030,1,139.99,0.0
I0037876,T007180,P004,3,54.99,0.0
I0037877,T007180,P048,1,39.99,0.0
I0037878,T007180,P029,1,79.99,0.0
I0037879,T007180,P024,2,32.99,0.0
I0037880,T007180,P034,1,21.99,0.0
I0037881,T007180,P031,1,41.99,0.0
I0037882,T007180,P026,1,94.99,0.0
I0037883,T007180,P039,1,209.99,0.0
I0037884,T007181,P002,1,37.99,0.0
I0037885,T007181,P008,1,17.99,0.0
I0037886,T007181,P022,1,18.99,0.0
I0037887,T007181,P032,1,32.99,0.0
I0037888,T007182,P020,2,26.99,0.0
I0037889,T007182,P048,1,39.99,0.0
I0037890,T007182,P008,1,17.99,0.0
I0037891,T007182,P035,1,14.99,0.0
I0037892,T007183,P038,2,51.99,0.0
I0037893,T007183,P009,1,32.99,0.0
I0037894,T007183,P013,1,79.99,0.0
I0037895,T007183,P018,1,56.99,0.0
I0037896,T007183,P019,1,94.99,0.0
I0037897,T007183,P006,1,21.99,0.0
I0037898,T007184,P018,1,56.99,0.0
I0037899,T007184,P047,1,149.99,0.0
I0037900,T007185,P023,1,22.99,0.0
I0037901,T007185,P003,1,74.99,0.0
I0037902,T007185,P014,1,41.99,0.0
I0037903,T007185,P009,1,32.99,0.0
I0037904,T007185,P005,1,52.99,0.0
I0037905,T007185,P002,1,37.99,0.0
I0037906,T007185,P040,1,41.99,0.0
I0037907,T007185,P021,1,47.99,0.0
I0037908,T007186,P028,1,56.99,0.0
I0037909,T007186,P004,1,54.99,0.0
I0037910,T007186,P020,1,26.99,0.0
I0037911,T007186,P029,1,79.99,0.0
I0037912,T007186,P005,1,52.99,0.0
I0037913,T007186,P016,1,32.99,0.0
I0037914,T007186,P047,1,149.99,0.0
I0037915,T007186,P012,1,54.99,0.0
I0037916,T007186,P013,1,79.99,0.0
I0037917,T007187,P034,2,21.99,0.0
I0037918,T007187,P035,1,14.99,0.0
I0037919,T007187,P021,1,47.99,0.0
I0037920,T007187,P029,1,79.99,0.0
I0037921,T007188,P015,1,19.99,0.0
I0037922,T007188,P001,1,39.99,0.0
I0037923,T007188,P034,1,21.99,0.0
I0037924,T007188,P017,1,42.99,0.0
I0037925,T007189,P022,1,18.99,0.0
I0037926,T007189,P035,1,14.99,0.0
I0037927,T007189,P034,1,21.99,0.0
I0037928,T007189,P006,1,21.99,0.0
I0037929,T007189,P048,1,39.99,0.0
I0037930,T007189,P024,1,32.99,0.0
I0037931,T007189,P011,1,109.99,0.0
I0037932,T007190,P031,1,41.99,0.0
I0037933,T007190,P002,1,37.99,0.0
I0037934,T007190,P004,1,54.99,0.0
I0037935,T007191,P022,2,18.99,0.0
I0037936,T007191,P023,1,22.99,0.0
I0037937,T007192,P022,1,18.99,0.0
I0037938,T007192,P002,1,37.99,0.0
I0037939,T007192,P015,1,19.99,0.0
I0037940,T007192,P031,2,41.99,0.0
I0037941,T007192,P006,1,21.99,0.0
I0037942,T007192,P001,1,39.99,0.0
I0037943,T007193,P002,1,37.99,0.0
I0037944,T007193,P003,1,74.99,0.0
I0037945,T007193,P033,1,64.99,0.0
I0037946,T007194,P009,1,32.99,0.0
I0037947,T007194,P016,2,32.99,0.0
I0037948,T007194,P038,1,51.99,0.0
I0037949,T007194,P034,1,21.99,0.0
I0037950,T007194,P012,1,54.99,0.0
I0037951,T007195,P015,1,19.99,0.0
I0037952,T007195,P027,1,99.99,0.0
I0037953,T007195,P018,1,56.99,0.0
I0037954,T007195,P028,1,56.99,0.0
I0037955,T007195,P012,1,54.99,0.0
I0037956,T007195,P001,2,39.99,0.0
I0037957,T007195,P042,1,79.99,0.0
I0037958,T007195,P023,1,22.99,0.0
I0037959,T007196,P021,1,47.99,0.0
I0037960,T007196,P002,1,37.99,0.0
I0037961,T007197,P023,1,22.99,0.0
I0037962,T007197,P031,1,41.99,0.0
I0037963,T007197,P014,2,41.99,0.0
I0037964,T007197,P024,1,32.99,0.0
I0037965,T007197,P005,1,52.99,0.0
I0037966,T007197,P009,1,32.99,0.0
I0037967,T007197,P020,1,26.99,0.0
I0037968,T007197,P011,1,109.99,0.0
I0037969,T007198,P007,1,18.99,0.0
I0037970,T007198,P018,1,56.99,0.0
I0037971,T007198,P024,1,32.99,0.0
I0037972,T007198,P013,1,79.99,0.0
I0037973,T007198,P005,1,52.99,0.0
I0037974,T007199,P022,1,18.99,0.0
I0037975,T007199,P032,1,32.99,0.0
I0037976,T007199,P028,1,56.99,0.0
I0037977,T007199,P025,1,41.99,0.0
I0037978,T007199,P033,1,64.99,0.0
I0037979,T007200,P048,1,39.99,0.0
I0037980,T007200,P003,2,74.99,0.0
I0037981,T007200,P022,1,18.99,0.0
I0037982,T007200,P001,1,39.99,0.0
I0037983,T007200,P025,1,41.99,0.0
I0037984,T007201,P004,2,54.99,0.0
I0037985,T007201,P038,1,51.99,0.0
I0037986,T007201,P045,1,119.99,0.0
I0037987,T007201,P001,1,39.99,0.0
I0037988,T007201,P020,1,26.99,0.0
I0037989,T007201,P023,1,22.99,0.0
I0037990,T007201,P006,1,21.99,0.0
I0037991,T007201,P005,1,52.99,0.0
I0037992,T007201,P016,1,32.99,0.0
I0037993,T007201,P036,1,56.99,0.0
I0037994,T007201,P013,1,79.99,0.0
I0037995,T007201,P028,1,56.99,0.0
I0037996,T007202,P010,1,16.99,0.0
I0037997,T007202,P029,1,79.99,0.0
I0037998,T007202,P019,1,94.99,0.0
I0037999,T007202,P037,1,62.99,0.0
I0038000,T007203,P006,1,21.99,0.0
I0038001,T007204,P009,1,32.99,0.0
I0038002,T007204,P012,1,54.99,0.0
I0038003,T007204,P025,2,41.99,0.0
I0038004,T007204,P008,1,17.99,0.0
I0038005,T007204,P001,1,39.99,0.0
I0038006,T007204,P017,1,42.99,0.0
I0038007,T007204,P048,1,39.99,0.0
I0038008,T007204,P024,1,32.99,0.0
I0038009,T007204,P016,1,32.99,0.0
I0038010,T007204,P011,1,109.99,0.0
I0038011,T007205,P035,1,14.99,0.0
I0038012,T007205,P011,1,109.99,0.0
I0038013,T007205,P024,2,32.99,0.0
I0038014,T007205,P028,1,56.99,0.0
I0038015,T007205,P045,1,119.99,0.0
I0038016,T007205,P013,1,79.99,0.0
I0038017,T007205,P010,1,16.99,0.0
I0038018,T007206,P038,1,51.99,0.0
I0038019,T007206,P003,1,74.99,0.0
I0038020,T007206,P001,1,39.99,0.0
I0038021,T007206,P042,1,79.99,0.0
I0038022,T007206,P020,1,26.99,0.0
I0038023,T007206,P012,1,54.99,0.0
I0038024,T007207,P006,1,21.99,0.0
I0038025,T007207,P028,1,56.99,0.0
I0038026,T007207,P019,1,94.99,0.0
I0038027,T007207,P039,1,209.99,0.0
I0038028,T007207,P035,1,14.99,0.0
I0038029,T007207,P040,1,41.99,0.0
I0038030,T007207,P023,1,22.99,0.0
I0038031,T007208,P017,1,42.99,0.0
I0038032,T007208,P041,1,51.99,0.0
I0038033,T007208,P047,1,149.99,0.0
I0038034,T007208,P012,1,54.99,0.0
I0038035,T007208,P016,1,32.99,0.0
I0038036,T007209,P041,1,51.99,0.0
I0038037,T007210,P022,1,18.99,0.0
I0038038,T007210,P040,1,41.99,0.0
I0038039,T007211,P017,1,42.99,0.0
I0038040,T007211,P003,1,74.99,0.0
I0038041,T007212,P019,1,94.99,0.0
I0038042,T007212,P018,1,56.99,0.0
I0038043,T007212,P006,2,21.99,0.0
I0038044,T007213,P018,1,56.99,0.0
I0038045,T007213,P042,1,79.99,0.0
I0038046,T007213,P005,1,52.99,0.0
I0038047,T007213,P001,1,39.99,0.0
I0038048,T007213,P015,1,19.99,0.0
I0038049,T007214,P006,1,21.99,0.0
I0038050,T007214,P021,1,47.99,0.0
I0038051,T007214,P003,1,74.99,0.0
I0038052,T007214,P024,1,32.99,0.0
I0038053,T007214,P008,1,17.99,0.0
I0038054,T007214,P022,1,18.99,0.0
I0038055,T007214,P002,1,37.99,0.0
I0038056,T007215,P021,1,47.99,0.0
I0038057,T007215,P006,1,21.99,0.0
I0038058,T007216,P005,1,52.99,0.0
I0038059,T007216,P022,1,18.99,0.0
I0038060,T007216,P015,1,19.99,0.0
I0038061,T007216,P013,1,79.99,0.0
I0038062,T007216,P016,1,32.99,0.0
I0038063,T007216,P034,1,21.99,0.0
I0038064,T007216,P009,1,32.99,0.0
I0038065,T007216,P012,1,54.99,0.0
I0038066,T007216,P008,1,17.99,0.0
I0038067,T007217,P002,2,37.99,0.0
I0038068,T007217,P017,1,42.99,0.0
I0038069,T007217,P013,1,79.99,0.0
I0038070,T007217,P044,1,39.99,0.0
I0038071,T007217,P009,1,32.99,0.0
I0038072,T007218,P006,1,21.99,0.0
I0038073,T007218,P046,1,64.99,0.0
I0038074,T007218,P019,1,94.99,0.0
I0038075,T007218,P007,1,18.99,0.0
I0038076,T007219,P001,2,39.99,0.0
I0038077,T007219,P042,1,79.99,0.0
I0038078,T007219,P023,1,22.99,0.0
I0038079,T007219,P015,1,19.99,0.0
I0038080,T007219,P032,1,32.99,0.0
I0038081,T007219,P014,1,41.99,0.0
I0038082,T007219,P009,1,32.99,0.0
I0038083,T007219,P040,1,41.99,0.0
I0038084,T007219,P035,1,14.99,0.0
I0038085,T007219,P027,1,99.99,0.0
I0038086,T007220,P009,1,32.99,0.0
