transaction_id,store_id,customer_id,transaction_date,payment_method
T006997,S005,C00226,2025-02-22 16:58:00,Card
T006998,S006,,2025-02-22 18:33:00,Cash
T006999,S007,C02533,2025-02-22 14:41:00,Cash
T007000,S008,,2025-02-22 12:31:00,Cash
T007001,S010,C01412,2025-02-22 15:30:00,Card
T007002,S012,,2025-02-22 11:44:00,Card
T007003,S013,C00025,2025-02-22 12:06:00,Card
T007004,S016,C01008,2025-02-22 12:46:00,Cash
T007005,S017,,2025-02-22 20:39:00,Card
T007006,S019,,2025-02-22 16:41:00,Card
T007007,S020,C01488,2025-02-22 14:03:00,SnapScan
T007008,S021,C00517,2025-02-22 18:27:00,SnapScan
T007009,S023,C00770,2025-02-22 18:05:00,Card
T007010,S025,,2025-02-22 20:06:00,Card
T007011,S026,,2025-02-22 19:39:00,Card
T007012,S027,,2025-02-22 12:55:00,EFT
T007013,S029,C00970,2025-02-22 18:53:00,EFT
T007014,S035,C00290,2025-02-22 18:12:00,Card
T007015,S036,C01838,2025-02-22 16:32:00,Card
T007016,S038,C01570,2025-02-22 13:47:00,Card
T007017,S040,,2025-02-22 20:17:00,Card
T007018,S041,,2025-02-22 16:51:00,Card
T007019,S042,C02347,2025-02-22 15:42:00,Cash
T007020,S045,,2025-02-22 14:24:00,Cash
T007021,S001,,2025-02-23 12:45:00,Card
T007022,S003,C01505,2025-02-23 14:59:00,Card
T007023,S004,,2025-02-23 15:33:00,Cash
T007024,S007,C01247,2025-02-23 16:53:00,Card
T007025,S009,C02707,2025-02-23 15:49:00,Cash
T007026,S010,C00891,2025-02-23 18:54:00,Card
T007027,S011,C00411,2025-02-23 19:44:00,SnapScan
T007028,S013,C00260,2025-02-23 12:35:00,Card
T007029,S014,,2025-02-23 17:25:00,Card
T007030,S015,C00420,2025-02-23 16:45:00,Card
T007031,S017,C02697,2025-02-23 15:36:00,Cash
T007032,S020,C02126,2025-02-23 17:15:00,Cash
T007033,S023,C00610,2025-02-23 14:25:00,Card
T007034,S025,C02740,2025-02-23 16:37:00,Card
T007035,S026,,2025-02-23 15:51:00,SnapScan
T007036,S027,C02961,2025-02-23 11:58:00,Card
T007037,S030,,2025-02-23 17:31:00,Card
T007038,S032,,2025-02-23 12:15:00,Cash
T007039,S034,C01708,2025-02-23 15:34:00,Cash
T007040,S035,C00977,2025-02-23 10:08:00,Card
T007041,S036,C00202,2025-02-23 15:12:00,Card
T007042,S042,,2025-02-23 14:54:00,SnapScan
T007043,S044,C01498,2025-02-23 18:56:00,Card
T007044,S045,C02482,2025-02-23 13:04:00,Cash
T007045,S002,C02606,2025-02-24 19:25:00,Card
T007046,S009,C01886,2025-02-24 14:53:00,Card
T007047,S010,C01773,2025-02-24 15:58:00,SnapScan
T007048,S015,,2025-02-24 12:41:00,EFT
T007049,S018,C00199,2025-02-24 15:30:00,Card
T007050,S019,C02036,2025-02-24 12:51:00,Cash
T007051,S020,,2025-02-24 12:53:00,Cash
T007052,S024,C00213,2025-02-24 11:23:00,EFT
T007053,S025,C00145,2025-02-24 16:27:00,EFT
T007054,S030,C01449,2025-02-24 10:04:00,Card
T007055,S036,C00361,2025-02-24 11:45:00,Card
T007056,S037,,2025-02-24 11:26:00,Card
T007057,S045,,2025-02-24 15:33:00,Cash
T007058,S002,,2025-02-25 12:14:00,Card
T007059,S003,,2025-02-25 15:51:00,Card
T007060,S007,,2025-02-25 20:25:00,Card
T007061,S013,C00407,2025-02-25 15:09:00,Card
T007062,S014,C02431,2025-02-25 16:05:00,Cash
T007063,S019,C01834,2025-02-25 14:49:00,Cash
T007064,S025,,2025-02-25 20:16:00,Card
T007065,S026,C01414,2025-02-25 12:07:00,Card
T007066,S027,C02371,2025-02-25 09:59:00,EFT
T007067,S028,C01989,2025-02-25 11:18:00,Cash
T007068,S031,C00224,2025-02-25 14:02:00,Card
T007069,S033,,2025-02-25 15:57:00,Cash
T007070,S034,C02665,2025-02-25 15:28:00,Card
T007071,S037,,2025-02-25 12:09:00,Card
T007072,S042,C00075,2025-02-25 13:38:00,Card
T007073,S043,C02355,2025-02-25 09:51:00,Cash
T007074,S045,C02573,2025-02-25 15:30:00,EFT
T007075,S001,C01111,2025-02-26 15:49:00,Card
T007076,S007,,2025-02-26 14:13:00,Cash
T007077,S009,C01839,2025-02-26 09:17:00,Card
T007078,S014,,2025-02-26 14:11:00,EFT
T007079,S021,C02390,2025-02-26 16:33:00,Cash
T007080,S025,C01709,2025-02-26 19:16:00,Cash
T007081,S029,C02000,2025-02-26 13:57:00,Card
T007082,S035,,2025-02-26 12:11:00,Card
T007083,S042,C01045,2025-02-26 19:18:00,Card
T007084,S043,,2025-02-26 14:50:00,Cash
T007085,S044,,2025-02-26 13:11:00,Card
T007086,S001,C02945,2025-02-27 13:20:00,Card
T007087,S002,C00211,2025-02-27 15:54:00,Cash
T007088,S009,C01296,2025-02-27 09:39:00,Cash
T007089,S010,,2025-02-27 18:56:00,Card
T007090,S011,,2025-02-27 13:04:00,Cash
T007091,S021,C01824,2025-02-27 14:23:00,Card
T007092,S024,,2025-02-27 14:43:00,Cash
T007093,S025,,2025-02-27 13:34:00,SnapScan
T007094,S026,C01118,2025-02-27 13:21:00,Card
T007095,S027,C00669,2025-02-27 10:30:00,Cash
T007096,S030,C02421,2025-02-27 18:11:00,Cash
T007097,S031,,2025-02-27 18:51:00,Cash
T007098,S033,,2025-02-27 20:36:00,Card
T007099,S035,,2025-02-27 14:56:00,Cash
T007100,S036,C02145,2025-02-27 18:20:00,Card
T007101,S037,,2025-02-27 17:11:00,Card
T007102,S039,,2025-02-27 14:39:00,EFT
T007103,S042,,2025-02-27 17:36:00,Cash
T007104,S045,,2025-02-27 08:17:00,Card
T007105,S004,C01449,2025-02-28 12:25:00,Card
T007106,S006,,2025-02-28 10:47:00,Cash
T007107,S007,C00218,2025-02-28 13:45:00,Cash
T007108,S008,C00544,2025-02-28 16:19:00,Cash
T007109,S009,,2025-02-28 16:33:00,EFT
T007110,S010,,2025-02-28 11:38:00,Card
T007111,S011,C02858,2025-02-28 15:24:00,Cash
T007112,S012,,2025-02-28 15:27:00,Card
T007113,S014,C01416,2025-02-28 15:37:00,Card
T007114,S016,C02647,2025-02-28 19:50:00,Cash
T007115,S019,,2025-02-28 12:17:00,Cash
T007116,S025,C01679,2025-02-28 18:03:00,Card
T007117,S026,C00398,2025-02-28 11:50:00,Cash
T007118,S029,,2025-02-28 18:10:00,Card
T007119,S031,C00877,2025-02-28 09:47:00,Card
T007120,S032,,2025-02-28 14:58:00,Card
T007121,S036,,2025-02-28 14:12:00,Cash
T007122,S037,C01165,2025-02-28 13:15:00,Card
T007123,S039,,2025-02-28 17:06:00,Cash
T007124,S044,C02478,2025-02-28 10:07:00,Cash
T007125,S045,,2025-02-28 13:23:00,Cash
T007126,S002,C02638,2025-03-01 11:51:00,Cash
T007127,S003,,2025-03-01 09:51:00,Card
T007128,S007,C02827,2025-03-01 12:31:00,SnapScan
T007129,S010,C01825,2025-03-01 19:05:00,Cash
T007130,S012,C01821,2025-03-01 12:34:00,Card
T007131,S017,,2025-03-01 16:41:00,Card
T007132,S018,,2025-03-01 12:25:00,EFT
T007133,S020,C01425,2025-03-01 14:11:00,Card
T007134,S024,C01359,2025-03-01 17:24:00,Cash
T007135,S025,,2025-03-01 16:08:00,Card
T007136,S027,C00576,2025-03-01 13:56:00,Card
T007137,S028,,2025-03-01 12:29:00,EFT
T007138,S029,C02876,2025-03-01 15:52:00,Cash
T007139,S032,,2025-03-01 16:37:00,SnapScan
T007140,S035,C02149,2025-03-01 14:53:00,Card
T007141,S037,C01892,2025-03-01 18:45:00,Card
T007142,S039,C00133,2025-03-01 16:14:00,SnapScan
T007143,S041,,2025-03-01 18:30:00,Card
T007144,S042,,2025-03-01 10:39:00,Cash
T007145,S044,,2025-03-01 16:50:00,SnapScan
T007146,S003,C02421,2025-03-02 12:46:00,Card
T007147,S005,C02215,2025-03-02 17:57:00,Card
T007148,S006,C00025,2025-03-02 12:33:00,Card
T007149,S007,C00243,2025-03-02 15:06:00,SnapScan
T007150,S010,C00978,2025-03-02 18:39:00,Card
T007151,S011,C01393,2025-03-02 16:35:00,Card
T007152,S012,C02171,2025-03-02 16:43:00,Card
T007153,S013,C00767,2025-03-02 13:20:00,EFT
T007154,S014,,2025-03-02 14:08:00,Card
T007155,S015,C02691,2025-03-02 16:51:00,EFT
T007156,S020,,2025-03-02 16:46:00,Cash
T007157,S022,C01135,2025-03-02 13:26:00,Cash
T007158,S025,C01071,2025-03-02 15:22:00,Card
T007159,S026,C02682,2025-03-02 16:15:00,Cash
T007160,S028,C02827,2025-03-02 13:48:00,Card
T007161,S029,,2025-03-02 18:58:00,Card
T007162,S030,C01212,2025-03-02 10:57:00,Cash
T007163,S032,,2025-03-02 20:13:00,Cash
T007164,S033,,2025-03-02 14:09:00,Cash
T007165,S036,C01962,2025-03-02 13:59:00,Card
T007166,S037,C02349,2025-03-02 12:28:00,EFT
T007167,S039,,2025-03-02 14:05:00,Card
T007168,S040,,2025-03-02 12:03:00,SnapScan
T007169,S041,C01381,2025-03-02 12:59:00,EFT
T007170,S043,,2025-03-02 13:07:00,Card
T007171,S044,,2025-03-02 16:34:00,Cash
T007172,S045,C01172,2025-03-02 17:24:00,Cash
T007173,S002,,2025-03-03 13:58:00,Cash
T007174,S009,C01839,2025-03-03 14:44:00,Cash
T007175,S010,C02320,2025-03-03 18:32:00,Card
T007176,S011,,2025-03-03 19:36:00,Cash
T007177,S012,,2025-03-03 12:29:00,Card
T007178,S013,C01704,2025-03-03 18:01:00,Card
T007179,S019,C00611,2025-03-03 15:17:00,Card
T007180,S020,C02498,2025-03-03 13:21:00,Card
T007181,S023,,2025-03-03 13:48:00,Card
T007182,S026,C00947,2025-03-03 17:53:00,Card
T007183,S027,C02287,2025-03-03 18:44:00,Card
T007184,S031,C02070,2025-03-03 12:10:00,Cash
T007185,S032,C00892,2025-03-03 19:06:00,Card
T007186,S035,C00314,2025-03-03 15:03:00,Cash
T007187,S039,,2025-03-03 12:20:00,Card
T007188,S045,,2025-03-03 09:28:00,EFT
T007189,S004,,2025-03-04 09:48:00,Cash
T007190,S005,C01084,2025-03-04 10:03:00,Card
T007191,S022,C02238,2025-03-04 15:27:00,Cash
T007192,S026,,2025-03-04 15:48:00,Card
T007193,S027,,2025-03-04 15:07:00,Card
T007194,S032,C01855,2025-03-04 15:07:00,SnapScan
T007195,S033,,2025-03-04 13:09:00,EFT
T007196,S034,,2025-03-04 20:52:00,Card
T007197,S035,C02986,2025-03-04 11:55:00,Card
T007198,S036,C02062,2025-03-04 17:41:00,Cash
T007199,S038,C02701,2025-03-04 16:05:00,EFT
T007200,S044,,2025-03-04 18:02:00,Card
T007201,S002,C01144,2025-03-05 17:49:00,SnapScan
T007202,S005,,2025-03-05 18:47:00,EFT
T007203,S007,,2025-03-05 14:13:00,Card
T007204,S009,C01161,2025-03-05 13:03:00,Card
T007205,S013,C00014,2025-03-05 17:22:00,Card
T007206,S015,,2025-03-05 16:40:00,Card
T007207,S016,C00070,2025-03-05 10:27:00,Card
T007208,S023,,2025-03-05 18:49:00,Card
T007209,S026,,2025-03-05 16:55:00,Cash
T007210,S027,C02722,2025-03-05 13:38:00,Cash
T007211,S029,,2025-03-05 18:57:00,Card
T007212,S033,,2025-03-05 16:34:00,Cash
T007213,S035,,2025-03-05 18:18:00,Cash
T007214,S036,C01289,2025-03-05 12:40:00,Cash
T007215,S041,,2025-03-05 12:27:00,Card
T007216,S042,C00518,2025-03-05 15:52:00,Cash
T007217,S044,C00754,2025-03-05 17:14:00,Card
T007218,S004,C01846,2025-03-06 13:21:00,Card
T007219,S010,,2025-03-06 14:01:00,Card
T007220,S011,,2025-03-06 16:08:00,Card
T007221,S017,C01624,2025-03-06 12:59:00,Card
T007222,S020,,2025-03-06 11:30:00,EFT
T007223,S023,,2025-03-06 17:10:00,Card
T007224,S025,C02433,2025-03-06 17:00:00,Card
T007225,S027,,2025-03-06 15:26:00,Card
T007226,S032,C00070,2025-03-06 14:54:00,Cash
T007227,S035,C01883,2025-03-06 11:14:00,Card
T007228,S040,C01293,2025-03-06 17:38:00,Card
T007229,S042,C02925,2025-03-06 19:44:00,Card
T007230,S043,,2025-03-06 18:45:00,Card
T007231,S045,C00835,2025-03-06 17:54:00,Cash
T007232,S001,C00963,2025-03-07 13:52:00,EFT
T007233,S002,C02187,2025-03-07 14:43:00,EFT
T007234,S005,C00895,2025-03-07 17:02:00,Card
T007235,S007,C01207,2025-03-07 15:19:00,Cash
T007236,S010,,2025-03-07 19:43:00,Card
T007237,S011,,2025-03-07 13:30:00,Cash
T007238,S013,,2025-03-07 20:43:00,Card
T007239,S015,,2025-03-07 14:05:00,Card
T007240,S024,,2025-03-07 13:04:00,Card
T007241,S025,C01971,2025-03-07 16:11:00,Card
T007242,S026,,2025-03-07 12:25:00,Card
T007243,S033,,2025-03-07 11:57:00,Card
T007244,S035,C02711,2025-03-07 15:25:00,Card
T007245,S036,,2025-03-07 19:55:00,Cash
T007246,S039,C00580,2025-03-07 13:46:00,Cash
T007247,S040,C01809,2025-03-07 15:56:00,Card
T007248,S044,C02897,2025-03-07 10:54:00,Card
T007249,S007,C02595,2025-03-08 16:27:00,EFT
T007250,S009,,2025-03-08 10:21:00,Card
T007251,S010,C01876,2025-03-08 16:22:00,Card
T007252,S011,,2025-03-08 17:53:00,Card
T007253,S015,C00124,2025-03-08 09:45:00,Card
T007254,S020,C01895,2025-03-08 17:12:00,Card
T007255,S021,,2025-03-08 14:38:00,Card
T007256,S022,C02314,2025-03-08 18:58:00,Card
T007257,S025,,2025-03-08 20:49:00,Cash
T007258,S027,,2025-03-08 16:56:00,Card
T007259,S031,C02795,2025-03-08 16:41:00,Cash
T007260,S032,C01092,2025-03-08 20:28:00,Card
T007261,S034,C01774,2025-03-08 16:50:00,Card
T007262,S035,C00836,2025-03-08 15:33:00,Card
T007263,S036,,2025-03-08 15:52:00,Card
T007264,S037,,2025-03-08 09:59:00,Cash
T007265,S039,C02712,2025-03-08 15:34:00,Card
T007266,S040,,2025-03-08 18:40:00,Card
T007267,S042,,2025-03-08 11:54:00,Cash
T007268,S045,C01987,2025-03-08 15:48:00,EFT
T007269,S002,,2025-03-09 16:33:00,Card
T007270,S006,,2025-03-09 16:39:00,Card
T007271,S009,C00058,2025-03-09 09:45:00,EFT
T007272,S010,,2025-03-09 15:17:00,Card
T007273,S011,C02886,2025-03-09 15:18:00,Card
T007274,S012,C02326,2025-03-09 10:35:00,Card
T007275,S013,C01923,2025-03-09 15:36:00,Card
T007276,S014,,2025-03-09 15:58:00,Card
T007277,S017,,2025-03-09 16:35:00,Cash
T007278,S020,,2025-03-09 13:07:00,Card
T007279,S021,C01064,2025-03-09 19:11:00,EFT
T007280,S022,C01923,2025-03-09 11:35:00,Card
T007281,S025,,2025-03-09 14:41:00,Card
T007282,S028,,2025-03-09 15:27:00,EFT
T007283,S030,,2025-03-09 15:36:00,Card
T007284,S032,C01776,2025-03-09 15:15:00,Cash
T007285,S033,C02498,2025-03-09 15:21:00,Card
T007286,S035,C02105,2025-03-09 20:21:00,Cash
T007287,S036,,2025-03-09 10:17:00,EFT
T007288,S038,C00234,2025-03-09 14:21:00,Card
T007289,S041,C01018,2025-03-09 16:02:00,Cash
T007290,S043,C01835,2025-03-09 10:33:00,Card
T007291,S044,,2025-03-09 14:49:00,Card
T007292,S001,C00458,2025-03-10 08:53:00,Card
T007293,S002,C02961,2025-03-10 17:09:00,Cash
T007294,S004,,2025-03-10 12:37:00,Card
T007295,S006,C01274,2025-03-10 19:39:00,Card
T007296,S010,C00967,2025-03-10 10:00:00,Card
T007297,S011,C00016,2025-03-10 16:26:00,Cash
T007298,S025,C01698,2025-03-10 10:40:00,Cash
T007299,S029,C01933,2025-03-10 15:23:00,Card
T007300,S030,C02736,2025-03-10 13:46:00,EFT
T007301,S042,C01499,2025-03-10 16:33:00,Card
T007302,S044,C00784,2025-03-10 17:28:00,Card
T007303,S001,C00785,2025-03-11 11:20:00,Cash
T007304,S005,C01517,2025-03-11 18:00:00,EFT
T007305,S009,C01156,2025-03-11 10:14:00,Cash
T007306,S010,C02600,2025-03-11 11:39:00,EFT
T007307,S011,,2025-03-11 15:25:00,Cash
T007308,S024,C02985,2025-03-11 14:29:00,Card
T007309,S026,,2025-03-11 16:34:00,Cash
T007310,S028,C02597,2025-03-11 08:42:00,Card
T007311,S031,C02935,2025-03-11 18:45:00,Cash
T007312,S033,,2025-03-11 11:56:00,Card
T007313,S034,C01539,2025-03-11 15:11:00,Card
T007314,S035,,2025-03-11 16:00:00,Card
T007315,S043,C00317,2025-03-11 17:14:00,Card
T007316,S004,,2025-03-12 13:18:00,Card
T007317,S006,,2025-03-12 20:25:00,Card
T007318,S009,C00875,2025-03-12 13:12:00,Cash
T007319,S011,C01409,2025-03-12 14:08:00,Cash
T007320,S012,C01921,2025-03-12 09:17:00,Card
T007321,S020,C01864,2025-03-12 19:14:00,Card
T007322,S022,C00998,2025-03-12 13:33:00,Card
T007323,S032,C01183,2025-03-12 11:58:00,Cash
T007324,S035,C00485,2025-03-12 12:30:00,Card
T007325,S040,C02551,2025-03-12 10:02:00,Card
T007326,S043,,2025-03-12 13:51:00,EFT
T007327,S044,C01076,2025-03-12 15:29:00,EFT
T007328,S004,,2025-03-13 14:35:00,Card
T007329,S010,C00554,2025-03-13 14:06:00,Cash
T007330,S011,C00652,2025-03-13 15:11:00,Card
T007331,S012,C00023,2025-03-13 17:41:00,Cash
T007332,S013,,2025-03-13 15:29:00,Cash
T007333,S020,,2025-03-13 11:50:00,Card
T007334,S021,,2025-03-13 18:11:00,EFT
T007335,S026,C01966,2025-03-13 19:02:00,EFT
T007336,S035,C02874,2025-03-13 11:03:00,Card
T007337,S036,C02669,2025-03-13 16:29:00,Card
T007338,S037,C01679,2025-03-13 13:17:00,Cash
T007339,S039,,2025-03-13 12:23:00,EFT
T007340,S044,C02701,2025-03-13 17:47:00,Card
T007341,S001,C00110,2025-03-14 14:54:00,Card
T007342,S002,C00382,2025-03-14 11:58:00,Card
T007343,S003,C01553,2025-03-14 20:45:00,EFT
T007344,S006,,2025-03-14 20:11:00,SnapScan
T007345,S007,C02418,2025-03-14 13:17:00,Cash
T007346,S010,C00182,2025-03-14 15:49:00,Cash
T007347,S015,C01375,2025-03-14 13:25:00,Card
T007348,S021,C00336,2025-03-14 18:11:00,Card
T007349,S029,,2025-03-14 16:31:00,Card
T007350,S030,C02896,2025-03-14 20:09:00,Card
T007351,S033,,2025-03-14 18:40:00,Cash
T007352,S034,,2025-03-14 13:03:00,Card
T007353,S038,,2025-03-14 14:40:00,Card
T007354,S045,C00388,2025-03-14 15:59:00,Card
T007355,S005,,2025-03-15 17:03:00,SnapScan
T007356,S006,,2025-03-15 18:08:00,Cash
T007357,S007,,2025-03-15 19:16:00,Card
T007358,S009,C01254,2025-03-15 13:50:00,Cash
T007359,S010,C01048,2025-03-15 14:40:00,Card
T007360,S011,C00357,2025-03-15 13:58:00,Card
T007361,S012,C00576,2025-03-15 17:14:00,Card
T007362,S013,C02989,2025-03-15 14:19:00,Cash
T007363,S017,,2025-03-15 20:51:00,EFT
T007364,S018,C02828,2025-03-15 18:02:00,Cash
T007365,S020,,2025-03-15 09:34:00,Cash
T007366,S023,C02052,2025-03-15 13:09:00,Cash
T007367,S024,C02211,2025-03-15 09:51:00,Card
T007368,S025,C01596,2025-03-15 16:35:00,Cash
T007369,S026,C01026,2025-03-15 14:41:00,Card
T007370,S029,C00977,2025-03-15 15:17:00,Card
T007371,S032,,2025-03-15 09:37:00,Card
T007372,S033,C02788,2025-03-15 10:16:00,Cash
T007373,S035,C01136,2025-03-15 14:32:00,Cash
T007374,S037,,2025-03-15 11:31:00,Card
T007375,S044,,2025-03-15 14:52:00,Card
T007376,S001,C00726,2025-03-16 15:11:00,Card
T007377,S002,C02378,2025-03-16 15:28:00,Card
T007378,S004,C01834,2025-03-16 16:02:00,Cash
T007379,S006,C00205,2025-03-16 11:31:00,Cash
T007380,S007,C02373,2025-03-16 14:51:00,Card
T007381,S010,C02702,2025-03-16 19:06:00,Card
T007382,S011,,2025-03-16 11:59:00,Card
T007383,S013,,2025-03-16 11:13:00,Cash
T007384,S017,C02752,2025-03-16 18:57:00,EFT
T007385,S026,,2025-03-16 14:09:00,Card
T007386,S029,,2025-03-16 15:09:00,Cash
T007387,S032,C01672,2025-03-16 18:22:00,Card
T007388,S035,C00216,2025-03-16 16:33:00,Cash
T007389,S036,C01650,2025-03-16 16:31:00,Cash
T007390,S037,C02183,2025-03-16 16:40:00,Card
T007391,S039,C02874,2025-03-16 17:59:00,Cash
T007392,S040,C00365,2025-03-16 18:06:00,Card
T007393,S041,C00479,2025-03-16 18:09:00,SnapScan
T007394,S044,C00140,2025-03-16 16:21:00,Card
T007395,S003,C01378,2025-03-17 15:52:00,Card
T007396,S007,C02814,2025-03-17 14:55:00,Card
T007397,S009,C02985,2025-03-17 11:19:00,EFT
T007398,S012,C01480,2025-03-17 12:28:00,Cash
T007399,S013,,2025-03-17 12:07:00,Cash
T007400,S016,C02992,2025-03-17 14:35:00,Card
T007401,S018,C01848,2025-03-17 11:05:00,Card
T007402,S022,,2025-03-17 14:31:00,Cash
T007403,S027,C01307,2025-03-17 17:58:00,EFT
T007404,S029,,2025-03-17 13:07:00,Card
T007405,S031,,2025-03-17 19:31:00,Card
T007406,S032,,2025-03-17 17:32:00,Card
T007407,S034,,2025-03-17 13:40:00,Cash
T007408,S035,,2025-03-17 15:46:00,EFT
T007409,S037,C00120,2025-03-17 13:13:00,Card
T007410,S045,,2025-03-17 11:10:00,Card
T007411,S009,C01781,2025-03-18 12:31:00,Card
T007412,S011,,2025-03-18 09:10:00,Card
T007413,S012,,2025-03-18 16:00:00,Cash
T007414,S013,,2025-03-18 19:59:00,Cash
T007415,S023,C00660,2025-03-18 11:46:00,Card
T007416,S025,C02817,2025-03-18 14:42:00,Cash
T007417,S026,C01477,2025-03-18 17:45:00,Cash
T007418,S030,C00021,2025-03-18 15:14:00,SnapScan
T007419,S035,,2025-03-18 18:03:00,Card
T007420,S036,C01156,2025-03-18 14:39:00,Card
T007421,S037,C01156,2025-03-18 12:09:00,Card
T007422,S042,C02874,2025-03-18 10:11:00,Card
T007423,S043,C00148,2025-03-18 16:12:00,Card
T007424,S003,,2025-03-19 13:38:00,EFT
T007425,S006,C00943,2025-03-19 14:56:00,Card
T007426,S007,,2025-03-19 12:54:00,Cash
T007427,S009,,2025-03-19 13:23:00,EFT
T007428,S013,C00668,2025-03-19 18:36:00,Cash
T007429,S020,,2025-03-19 15:31:00,Cash
T007430,S021,,2025-03-19 17:38:00,Card
T007431,S033,C01800,2025-03-19 09:21:00,Card
T007432,S035,,2025-03-19 14:56:00,Card
T007433,S037,,2025-03-19 18:03:00,Cash
T007434,S042,C02905,2025-03-19 12:01:00,Card
T007435,S003,C01830,2025-03-20 16:34:00,Cash
T007436,S005,,2025-03-20 17:57:00,EFT
T007437,S006,C01258,2025-03-20 18:43:00,Cash
T007438,S009,,2025-03-20 20:11:00,EFT
T007439,S010,C02185,2025-03-20 12:10:00,Cash
T007440,S011,,2025-03-20 19:35:00,EFT
T007441,S017,C00313,2025-03-20 14:38:00,Cash
T007442,S025,C02713,2025-03-20 14:03:00,Cash
T007443,S030,,2025-03-20 14:14:00,Card
T007444,S031,C00201,2025-03-20 12:44:00,Cash
T007445,S032,,2025-03-20 14:46:00,Card
T007446,S034,,2025-03-20 10:56:00,Card
T007447,S037,C01741,2025-03-20 13:12:00,Cash
T007448,S042,,2025-03-20 13:09:00,Card
T007449,S002,,2025-03-21 15:41:00,Card
T007450,S007,C02175,2025-03-21 12:52:00,Cash
T007451,S009,C02819,2025-03-21 13:38:00,Card
T007452,S011,C02732,2025-03-21 17:49:00,Card
T007453,S012,C00226,2025-03-21 09:42:00,Cash
T007454,S015,C02938,2025-03-21 14:53:00,Cash
T007455,S020,,2025-03-21 09:58:00,Card
T007456,S023,C01030,2025-03-21 12:59:00,Card
T007457,S025,,2025-03-21 17:33:00,Card
T007458,S030,,2025-03-21 20:34:00,Card
T007459,S032,,2025-03-21 13:53:00,Card
T007460,S033,C00386,2025-03-21 20:46:00,Card
T007461,S035,,2025-03-21 17:07:00,Card
T007462,S040,,2025-03-21 14:12:00,Cash
T007463,S044,C00524,2025-03-21 17:58:00,EFT
T007464,S001,C00413,2025-03-22 18:47:00,EFT
T007465,S003,,2025-03-22 15:10:00,Cash
T007466,S006,,2025-03-22 14:31:00,Cash
T007467,S007,C00964,2025-03-22 17:38:00,Cash
T007468,S009,,2025-03-22 16:48:00,Cash
T007469,S010,C02730,2025-03-22 12:08:00,Card
T007470,S011,C01618,2025-03-22 11:18:00,Cash
T007471,S013,,2025-03-22 16:58:00,Cash
T007472,S014,,2025-03-22 15:57:00,Cash
T007473,S015,C01526,2025-03-22 16:37:00,Cash
T007474,S025,C00039,2025-03-22 14:00:00,Card
T007475,S028,,2025-03-22 17:42:00,Card
T007476,S031,C00726,2025-03-22 12:07:00,SnapScan
T007477,S032,C00407,2025-03-22 15:04:00,Cash
T007478,S035,,2025-03-22 14:58:00,Card
T007479,S036,C02072,2025-03-22 13:32:00,Cash
T007480,S042,C01734,2025-03-22 08:22:00,Card
T007481,S003,,2025-03-23 14:32:00,Card
T007482,S006,,2025-03-23 19:34:00,Cash
T007483,S007,C01117,2025-03-23 10:05:00,Cash
T007484,S008,,2025-03-23 14:05:00,Cash
T007485,S009,C00184,2025-03-23 14:52:00,Cash
T007486,S010,,2025-03-23 17:49:00,Card
T007487,S013,,2025-03-23 09:48:00,Cash
T007488,S016,,2025-03-23 10:02:00,Card
T007489,S020,C02099,2025-03-23 18:40:00,Cash
T007490,S022,C02021,2025-03-23 11:47:00,Card
T007491,S024,C02136,2025-03-23 18:13:00,Card
T007492,S025,C00345,2025-03-23 11:29:00,Cash
T007493,S026,,2025-03-23 13:42:00,Card
T007494,S028,,2025-03-23 15:43:00,Card
T007495,S029,C02925,2025-03-23 13:52:00,Cash
T007496,S032,C02690,2025-03-23 12:26:00,Card
T007497,S033,C01680,2025-03-23 09:55:00,Card
T007498,S035,C00585,2025-03-23 11:00:00,Card
T007499,S036,C02337,2025-03-23 12:11:00,Cash
T007500,S040,C01531,2025-03-23 11:19:00,Cash
T007501,S043,,2025-03-23 12:00:00,Card
T007502,S007,,2025-03-24 18:02:00,Card
T007503,S008,,2025-03-24 17:52:00,Cash
T007504,S009,C01361,2025-03-24 13:51:00,Cash
T007505,S015,C00611,2025-03-24 19:01:00,Card
T007506,S017,,2025-03-24 13:32:00,Card
T007507,S020,C00694,2025-03-24 13:20:00,Cash
T007508,S021,,2025-03-24 14:23:00,Card
T007509,S026,,2025-03-24 13:12:00,Card
T007510,S036,C02297,2025-03-24 18:20:00,Card
T007511,S040,,2025-03-24 17:59:00,Cash
T007512,S004,C00298,2025-03-25 11:04:00,Card
T007513,S005,,2025-03-25 19:12:00,Card
T007514,S007,,2025-03-25 12:37:00,SnapScan
T007515,S008,,2025-03-25 15:40:00,Cash
T007516,S010,C01367,2025-03-25 14:39:00,EFT
T007517,S011,,2025-03-25 14:58:00,Cash
T007518,S015,,2025-03-25 15:36:00,Cash
T007519,S016,,2025-03-25 11:28:00,Cash
T007520,S018,C02089,2025-03-25 19:01:00,Card
T007521,S023,C01880,2025-03-25 12:59:00,Card
T007522,S025,C02355,2025-03-25 08:20:00,Card
T007523,S029,C02756,2025-03-25 16:32:00,Cash
T007524,S030,,2025-03-25 19:36:00,Cash
T007525,S033,,2025-03-25 16:31:00,Cash
T007526,S035,C00233,2025-03-25 15:38:00,Cash
T007527,S036,C02609,2025-03-25 13:11:00,Card
